Alignment ID	RT	m.z	2022_12_30_pos_BK_Sfery_23_08_22_B_1_230102194605	2022_12_30_pos_BK_Sfery_23_08_22_B_10_230103011005	2022_12_30_pos_BK_Sfery_23_08_22_B_11_230103014609	2022_12_30_pos_BK_Sfery_23_08_22_B_12_230103022200	2022_12_30_pos_BK_Sfery_23_08_22_B_13_230103025801	2022_12_30_pos_BK_Sfery_23_08_22_B_14_230103033403	2022_12_30_pos_BK_Sfery_23_08_22_B_15_230103040949	2022_12_30_pos_BK_Sfery_23_08_22_B_16_230103044539	2022_12_30_pos_BK_Sfery_23_08_22_B_17_230103104719	2022_12_30_pos_BK_Sfery_23_08_22_B_18_230103112325	2022_12_30_pos_BK_Sfery_23_08_22_B_19_230103115923	2022_12_30_pos_BK_Sfery_23_08_22_B_2_230102202209	2022_12_30_pos_BK_Sfery_23_08_22_B_20_230103123513	2022_12_30_pos_BK_Sfery_23_08_22_B_21_230103131115	2022_12_30_pos_BK_Sfery_23_08_22_B_22_230103134708	2022_12_30_pos_BK_Sfery_23_08_22_B_23_230103142309	2022_12_30_pos_BK_Sfery_23_08_22_B_24_230103145912	2022_12_30_pos_BK_Sfery_23_08_22_B_3_230102205812	2022_12_30_pos_BK_Sfery_23_08_22_B_4_230102213401	2022_12_30_pos_BK_Sfery_23_08_22_B_5_230102221005	2022_12_30_pos_BK_Sfery_23_08_22_B_6_230102224606	2022_12_30_pos_BK_Sfery_23_08_22_B_7_230102232155	2022_12_30_pos_BK_Sfery_23_08_22_B_8_230102235759	2022_12_30_pos_BK_Sfery_23_08_22_B_9_230103003402	2022_12_30_pos_BK_Sfery_23_08_22_S_1_230102052256	2022_12_30_pos_BK_Sfery_23_08_22_S_10_230102104704	2022_12_30_pos_BK_Sfery_23_08_22_S_11_230102112253	2022_12_30_pos_BK_Sfery_23_08_22_S_12_230102115852	2022_12_30_pos_BK_Sfery_23_08_22_S_13_230102123442	2022_12_30_pos_BK_Sfery_23_08_22_S_14_230102131027	2022_12_30_pos_BK_Sfery_23_08_22_S_15_230102134615	2022_12_30_pos_BK_Sfery_23_08_22_S_16_230102142204	2022_12_30_pos_BK_Sfery_23_08_22_S_17_230102145755	2022_12_30_pos_BK_Sfery_23_08_22_S_18_230102153356	2022_12_30_pos_BK_Sfery_23_08_22_S_19_230102160945	2022_12_30_pos_BK_Sfery_23_08_22_S_2_230102055859	2022_12_30_pos_BK_Sfery_23_08_22_S_20_230102164549	2022_12_30_pos_BK_Sfery_23_08_22_S_21_230102172152	2022_12_30_pos_BK_Sfery_23_08_22_S_22_230102175755	2022_12_30_pos_BK_Sfery_23_08_22_S_23_230102183359	2022_12_30_pos_BK_Sfery_23_08_22_S_24_230102191002	2022_12_30_pos_BK_Sfery_23_08_22_S_3_230102063503	2022_12_30_pos_BK_Sfery_23_08_22_S_4_230102071102	2022_12_30_pos_BK_Sfery_23_08_22_S_5_230102074705	2022_12_30_pos_BK_Sfery_23_08_22_S_6_230102082309	2022_12_30_pos_BK_Sfery_23_08_22_S_7_230102085912	2022_12_30_pos_BK_Sfery_23_08_22_S_8_230102093513	2022_12_30_pos_BK_Sfery_23_08_22_S_9_230102101113
1101	11.804	510.23123	1100640	430203	606227	758286	496139	543698	489532	784269	494395	578595	451984	529307	639232	463725	489286	684037	405257	819392	419797	670840	386956	541622	325349	686153	479415	419419	717992	692535	1224936	1001737	1077213	1089272	1016262	1365475	794335	446520	546324	1128684	1346708	1020650	1574066	433692	194000	1298874	594275	962751	367743	553702
1102	10.644	510.23132	18103	2736	9302	9382	12424	16538	15134	5486	2628	10118	6250	14735	9544	9358	6295	8667	15167	16381	13705	3480	8026	12071	7777	3109	1781724	3592697	3050858	3181376	2881872	2582882	3140879	2570959	3440630	3356529	3022742	1582166	2448359	1613662	2169677	2660676	2835858	886381	2235725	3171189	2711188	2850901	3009139	2381032
1103	10.261	511.21371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105226	40263	67163	66928	66158	74444	59969	92868	56550	100571	86478	32178	50110	95938	65724	69131	102098	61876	20802	66498	119262	85750	64694	32680
1104	12.787	511.23004	572	346	0	947	2613	1102	1524	3180	0	2223	921	907	717	1142	1534	936	2866	576	274	1665	642	0	881	1952	117703	92112	113555	109256	107405	111590	80426	62706	118238	110133	73624	83233	79568	63719	51352	94469	115354	76341	101399	147621	102533	103315	77957	63847
1105	12.179	512.24707	0	0	0	0	0	0	0	0	340	0	0	0	0	0	0	304	0	0	0	486	1091	726	0	0	1755070	718931	1182605	1721215	1366298	1187738	1011574	1071237	1109116	1519543	1217136	575457	805372	1326378	1006553	1086821	1901190	863153	437352	1339829	1410178	1096157	771957	900609
1106	22.271	512.41449	7621	5182	5382	4586	19912	4390	4300	5565	4342	4420	3911	5516	4595	4001	5128	4398	3832	6007	4614	4781	5384	6469	7341	5350	288977	127124	164690	152324	201146	182300	161924	276074	38744	189410	288087	113462	162481	240132	126284	224263	159180	191328	205858	166379	193894	151777	173732	189350
1107	14.399	517.24048	2017899	1467061	485581	2280802	630894	2122872	892114	786590	560591	618214	1237733	1133301	1149439	1036203	908764	725553	1243346	1307566	1093537	605866	1084636	922314	448476	1084259	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1108	19.533	518.32227	293669	255299	311370	387560	324152	317530	165797	529375	247774	343768	316503	288073	337530	424148	230881	229824	155021	331686	268631	711369	304756	213001	472153	285678	280813	491318	372419	333901	408458	288294	221630	339978	239685	274265	221899	367787	285051	323750	421142	175031	260916	319747	280645	420556	198531	409540	599492	304995
1109	13.256	519.21942	108001	127444	114051	97972	157244	68666	106764	125610	138486	141001	75476	83169	150392	91999	118311	69089	100920	103050	120029	102813	77305	95115	66686	163165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	645	0	0	0
1110	20.695	520.33777	74825	56844	77842	121921	78827	91567	38613	121102	49493	79649	123724	81058	97435	132441	75262	51381	42825	83694	75332	231056	86653	51702	155935	66165	213869	463706	345257	379990	429735	377817	216015	367129	311322	307578	305747	426493	446842	393267	550286	211125	326598	398799	255333	440214	156824	378242	602975	354264
1111	20.664	520.33826	74825	56844	78721	121921	78827	91567	38613	121102	49493	79649	123724	81058	97435	132441	75262	51381	42825	83694	75332	231056	86653	52659	155935	66165	213869	463706	345257	377714	429302	377817	216015	367129	311322	307578	305747	426493	446842	393267	550286	211125	326598	398799	255333	440214	156824	354091	602975	354264
1112	13.042	521.12683	1916	2111	1426	0	4021	1370	470	0	5644	0	0	0	1106	0	0	5016	0	0	0	0	2181	0	0	0	869762	2255744	898038	932784	1473810	1902194	2335538	4223544	2607198	2237538	1726132	5858910	2546685	4217124	2995751	2290820	1734684	948886	1135877	1919724	2465397	2233880	4376546	1368632
1113	13.81	521.32843	8381	8732	5120	9696	9598	4320	3532	8495	2839	9372	7362	10684	8520	9120	3923	9916	4248	11277	12025	9701	10616	7578	9738	4629	46608	100841	103848	58702	81512	73254	144825	81357	74982	76151	46125	53749	40139	107702	62144	94275	47569	95180	127791	149012	97284	166307	140181	115890
1114	13.325	521.32953	7322	6556	7679	10372	9810	3394	4506	8955	4837	4601	7533	9465	7310	8291	3038	6964	4950	7101	12242	9398	7842	5616	7965	5394	322964	588509	572274	371626	316250	430672	518526	346868	370215	350240	374168	833090	259573	413609	369769	412205	445326	190485	667962	666581	506979	524814	781682	453836
1115	13.952	522.28729	116109	80174	42634	63922	51446	24054	81193	86754	95263	106146	36725	88184	41410	86089	50174	65176	83427	109976	83156	66098	114245	86169	49680	54992	272	0	1129	776	642	286	1547	459	176	0	1377	0	2435	1183	1806	1473	869	355	1340	0	2842	836	930	0
1116	12.364	523.21338	209257	167041	205826	229958	204534	173497	158960	289840	169035	185535	142978	124752	220120	150740	176752	162747	225690	254732	133428	250678	176220	118961	100548	157526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	979	0	0	0	0
1117	13.093	523.34442	253946	175388	205053	192856	344139	140520	97889	218017	148797	201008	186312	167447	195003	205383	94938	147722	119790	188882	209664	256406	243988	122351	198887	154886	158018	110402	144650	81552	69303	60682	55230	72361	51289	35968	67677	61281	39879	33837	41593	50905	60805	152571	70567	84450	123890	169293	111556	63385
1118	12.4	524.2467	56066	13662	61044	66657	71152	41333	37381	68593	40642	34637	62505	39093	39970	48942	23865	55570	140904	116049	36227	38951	33727	50267	42562	16579	17449	122106	64333	181147	504186	265326	298564	156257	152639	234881	422973	35302	348891	10864	361760	139149	108314	8529	131998	183109	117130	1373160	244129	297295
1119	1.404	525.16394	589771	580572	644790	794153	1292705	990516	858265	1326199	411500	1096540	988225	1056755	1580160	1398727	1113247	1085166	1007474	740427	695613	969294	812478	419681	960139	913624	383537	259444	336590	163212	281610	363548	614699	576473	420061	368807	578306	348861	525760	425587	230038	323269	308891	526972	332658	286792	450084	427841	260349	446785
1120	1.446	525.16449	591014	580572	644790	794153	1292705	990516	858265	1326199	418581	1096540	988225	1056755	1580160	1398727	1113247	1085166	1007474	726467	695613	969294	812478	404853	960139	913624	383537	190236	342275	155841	266807	345698	572498	550355	420061	323618	523730	348861	525760	425587	230038	323269	319228	520558	317361	286792	431069	427841	260349	436602
1121	1.466	525.17285	101392	97403	72193	66851	71565	94758	111722	51757	82724	104233	64725	81055	51044	71195	96878	81989	88244	69702	71071	29454	155347	62300	84680	95348	21307	11911	19545	11096	27106	40774	44228	36543	38592	19692	24650	11539	22900	14068	21052	4688	23703	37186	21718	23318	24588	18180	21635	24332
1122	11.77	525.23022	5129	9781	16294	4639	13213	17618	25006	11843	2404	10912	11116	10524	7814	11682	19430	14703	18281	8781	8080	7445	7275	2612	6134	10269	460771	415644	572030	581883	402484	627193	349571	563117	636552	415099	380710	705134	398288	353195	372047	397937	766483	640245	607616	457120	341055	758531	315335	548342
1123	13.427	525.23029	148596	146107	192777	193349	293478	148493	189042	266114	258732	170254	100747	135766	225040	102548	229138	186270	137767	231534	204145	210866	102153	124252	57757	249221	0	0	0	153	0	0	0	0	473	0	0	0	0	0	0	0	0	0	0	590	0	520	0	0
1124	12.84	525.36096	357546	321124	374143	387019	496002	215417	165031	367929	319480	252811	466829	412415	294995	395030	176904	212883	238827	604207	279755	552601	380038	232633	452857	236643	12605	23724	17730	21430	10510	13259	14159	23436	10319	16499	8427	16664	7130	18178	8209	18315	10895	10640	30554	30785	22573	23841	29009	21750
1125	13.362	525.36151	829316	453893	528260	479717	808842	282006	465573	706134	806240	922480	590903	288791	411252	575196	628942	431245	166846	603361	554648	810247	561107	421469	435590	330310	14813	13215	18351	12505	9752	15235	17577	18862	7798	15936	8236	27031	6569	16013	12372	16282	13468	15156	29119	11020	11878	23354	15437	34076
1126	9.585	526.22571	30335	9819	14809	13715	13250	15748	19031	11795	10299	7064	9007	23640	14328	10327	27340	9717	21237	25111	17705	15016	18396	11263	8843	12614	107797	221162	258266	250263	255400	306859	171171	204445	339266	290779	244431	156479	132277	211004	186049	426807	270636	188424	189835	185357	162201	307024	262981	187694
1127	12.392	526.26227	661293	207931	311748	452486	448222	541660	176551	351118	243439	117670	201167	302178	521145	392611	315666	406943	648749	798392	236653	482238	384293	228551	158445	282281	690	208	687	1618	749	1918	929	1276	991	604	288	1266	804	1075	1710	812	469	195	0	1464	1719	1703	1196	840
1128	11.849	526.29773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89363	97603	85956	294065	29971	37908	79264	52319	63894	23169	29093	416990	14388	10681	53486	15394	26379	39782	365581	335846	90289	252815	154580	492820
1129	13.644	527.22479	59488	60387	123547	99494	132686	59297	79351	82339	158868	77074	35728	74040	87320	74372	103722	81498	43912	67351	71902	80163	55656	73043	34395	83023	1199	1611	2927	4208	2096	4056	1486	697	2278	3586	1232	615	1049	5983	1632	588	1770	967	3281	2425	1313	1264	871	3684
1130	11.752	528.24164	3345932	1593865	2271276	3000153	2556893	2363567	2107184	3047808	2029066	1987742	1344564	2533422	2793912	2258875	2120320	2483656	2119872	3759203	2495452	3366130	2434264	2611407	1853175	2307293	5011	4790	1570	3914	748	3101	3952	2777	4779	4102	1870	2356	3934	658	3402	6152	4436	5126	3076	1154	2065	2694	2167	5193
1131	10.264	528.24182	898	1666	0	732	1224	416	0	210	784	405	0	176	832	216	367	894	2393	0	0	166	0	1010	478	324	723857	245545	466190	517468	472024	600362	387341	722104	488165	653758	545822	289530	378202	767384	514462	472172	761874	429404	145039	648366	732863	567951	395461	235502
1132	9.827	528.24188	213	1095	337	0	0	813	0	540	704	0	0	0	0	0	591	2135	2885	1299	1024	0	1792	0	0	0	1339177	682709	1005721	1313317	1182904	1447150	940081	1152846	1187703	1337188	1261599	968443	887070	1652896	1308950	962064	1810175	1043885	671244	1388220	1340079	1195693	840219	922480
1133	12.737	531.22003	444399	241675	178433	649665	131446	296803	106495	350096	186778	179247	415020	354174	148150	158960	196620	221474	205708	782760	281563	613941	285249	426303	387666	244089	0	0	0	0	0	150	0	149	0	0	0	0	280	252	0	0	0	0	0	0	0	336	0	609
1134	19.618	532.3465	1512067	1143667	1223760	1209653	1482383	915034	502889	2103446	953619	1124245	849998	935579	1177312	1857373	1669336	1125594	562485	770556	1219488	1572480	1145630	988807	1407214	806038	69179	267888	105845	151160	130299	85211	79512	115786	126794	117348	163218	126070	71962	116570	96228	116680	125472	104327	93406	102413	39393	76101	170765	72856
1135	1.426	533.15143	155380	210972	214836	180127	344678	361164	402814	449197	263511	319348	379710	198785	311757	276584	479867	244744	346331	139951	215002	176306	172576	209475	234352	309362	24066	13826	17914	413	166193	105170	97610	186217	179503	109726	283580	9819	312710	168338	166484	213188	93678	112561	14163	5049	12356	21219	5761	68961
1136	13.769	533.23633	13369950	11271561	7283490	13512978	6701877	8715806	8030636	11335577	8368686	8383244	13963000	12224222	8643725	8800452	9654231	9415052	9766318	14424389	12700883	12639094	10148988	13956462	10036566	9267612	4235	0	0	0	0	0	0	0	0	0	0	986	0	0	0	0	0	0	0	0	0	0	0	0
1137	12.472	535.10614	577774	145226	960925	881380	549323	1189570	387012	1016355	162251	44697	80100	454226	619240	907004	934032	394512	570359	1276973	302462	432469	584968	566764	338973	122279	73200	71409	29830	91435	18755	5189	786996	35898	529754	110832	329588	166765	103644	28186	661400	6656	232229	2481205	113796	52658	43739	630025	56309	35683
1138	13.94	535.25128	170925	60064	932776	1144780	327940	1300642	922910	795756	973430	839621	2046234	1121282	26310	1008927	1307380	616490	42941	1130798	1668140	925525	882365	1582148	850172	1089770	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	145	0
1139	16.465	537.21002	0	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	782	0	0	0	0	0	0	0	5466352	3349377	4873449	3426078	3669398	3705709	2475936	2941341	3910903	3281202	3905838	1771042	2770872	2388278	3470627	4968552	3804968	3440202	2563712	3392310	4706856	2220382	2205827	3228327
1140	13.254	537.22919	52827	77326	61152	58598	92390	47601	63728	73782	59623	78875	52576	48376	81853	55535	74416	41897	46975	52598	59031	55473	34620	54696	41049	84216	0	0	0	0	0	0	0	732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1141	11.934	539.22437	20772	8647	22460	16285	12198	12542	9989	21142	12965	13697	13961	17241	15384	18368	17284	13603	17453	21265	6842	14052	10926	12552	11149	14029	80929	83326	105291	91672	70570	100282	77340	72110	83192	85050	55111	90346	56170	74745	67626	72030	64674	56928	96513	123964	76335	107732	126475	84892
1142	13.134	539.2453	52770	58781	203669	117980	102294	52775	105505	65087	164350	68730	54258	72513	145714	46269	68563	59845	45580	140193	55661	113826	59145	66430	44329	81451	0	0	1936	0	2044	817	0	0	0	0	0	0	0	0	0	0	393	0	588	1682	0	0	0	0
1143	12.368	540.23956	132067	65955	80398	100430	73754	70948	54813	99903	67753	63368	59083	61732	71285	57233	67679	71187	84953	126161	67163	109393	64896	63750	43988	58814	1780	1036	3128	1116	396	2207	910	3735	2088	1197	1400	1990	1200	372	554	591	1195	1707	944	1154	805	2490	2044	1215
1144	13.219	540.2403	179146	95990	128687	185335	106671	84357	96132	133770	93123	92439	78303	124201	119235	99889	95240	69967	163625	171284	98099	153753	139755	74955	64633	114563	621	0	0	758	0	720	466	0	848	970	482	1226	1159	0	0	2331	1770	208	1517	2974	895	437	1494	0
1145	11.392	540.24158	19768	9097	20147	7961	13190	8124	11588	21448	9823	7020	14707	15438	12204	11746	9064	13384	25340	9355	5301	13095	15377	8042	5790	15498	5408078	5456610	5863786	5895605	5944078	5657977	5421110	5179848	5276807	7324649	5729627	4295566	5155892	5050821	4846962	5489676	4967707	4008798	4465458	3806261	4568990	3744320	5337231	5134911
1146	10.88	540.24158	23230	11380	24663	21231	29394	11497	15587	28817	10265	14665	17957	12945	22729	13543	7109	29351	70691	18504	9665	15656	13641	11492	9267	12319	432096	292020	243259	635558	433092	564089	310378	186388	379062	537633	725274	123639	342551	153924	284000	312318	413516	265152	239056	93273	245061	601148	59957	544271
1147	12.82	541.23956	19220	17943	31696	24246	47819	37704	36427	23389	21181	16637	23248	24719	20930	31883	40106	25150	28495	38455	19239	28628	18396	23575	15575	26660	133901	87049	175494	152320	148757	157132	107061	114692	151032	126916	121176	90701	94615	112932	103228	126768	103954	136178	175940	148586	156975	132207	110800	93379
1148	11.106	542.20221	79250	306215	360591	75832	119856	142949	412404	139257	97008	138909	82596	126520	159634	181768	176759	100155	99278	1545362	78244	122475	198412	101986	108487	199585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280
1149	11.614	542.25665	51005	78395	206034	33238	339687	205286	379763	66776	25344	71148	88268	184319	39563	93581	194235	86662	123859	152512	76497	63636	106964	43158	57796	98669	1222570	706038	1182333	1370924	904926	1114480	796122	1049292	1636447	853626	466323	889734	928463	675172	559458	1117753	2217926	944426	1656285	724099	1045501	1511052	747374	441404
1150	13.425	542.25684	495320	235946	318159	445276	470627	195759	323477	428024	444556	270898	180112	335607	371065	203059	368569	329854	284743	508828	444542	395791	201977	333191	123157	391949	0	0	185	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161
1151	12.873	542.25714	154036	72784	96186	161606	151064	98933	92048	144323	154645	102750	91355	147455	218828	69233	135314	84021	119180	199032	98849	128862	95724	60260	79024	146619	2249	0	831	2205	0	355	288	0	160	0	259	1216	0	191	0	0	142	0	306	1438	1774	0	0	0
1152	12.244	542.25726	14506	10397	55087	19771	8694	12016	18724	18227	7436	6265	16920	24844	9312	14089	13585	19956	10634	50569	24372	29048	10948	25241	8032	10838	464332	388061	656660	309704	252414	424993	285397	262395	531239	636467	605126	334604	279896	492116	387417	597709	611942	213784	430603	463849	418276	83661	85333	235923
1153	13.52	542.35077	0	906	0	281	0	1116	0	3408	923	0	2270	888	2376	0	545	0	0	0	0	0	0	855	784	0	176364	38420	84024	62682	37663	152616	66217	185754	34918	74508	73513	45055	89610	43889	71072	42845	107261	110767	68010	70242	41515	13567	40636	454655
1154	9.612	544.23694	60185	18001	17142	21373	43319	10711	46882	25173	28291	9964	64689	44242	14450	27418	98739	8725	66052	57229	12516	22392	28299	10710	17549	39903	2346208	2911792	3052985	2989246	2735915	2698129	2828167	2701397	3238678	2669760	2238390	1767045	2314393	2213854	2426280	3721699	3202528	2279658	2572923	2598726	2537598	2847841	2772002	2350070
1155	14.495	547.25018	152353	79345	82578	91628	30027	180094	104116	78595	46894	67862	134044	99287	94231	92791	98956	55019	56650	220119	65072	107437	101954	72190	39771	79243	0	0	0	0	584	305	455	323	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	601
1156	10.795	549.16888	55659	62321	47521	51397	96963	37293	44463	55307	42028	124764	283413	55889	47163	40383	42148	42932	57712	149391	82193	73500	64201	83728	71977	34870	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1157	13.552	549.23047	167849	352550	210951	149460	39920	144670	105159	121682	145897	172159	476326	167100	109796	116151	407753	134867	150085	373450	513298	272109	139591	265804	559946	224416	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0
1158	11.801	551.09998	83994	17842	113994	120263	63436	357202	148212	177861	31621	3303	19011	106661	91106	256126	213011	44186	106713	376966	71291	53072	87943	184070	52797	20611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4947	0	0	6082	0	0	0	12096	0	0
1159	12.932	551.13727	0	0	0	0	0	0	516	1108	0	0	0	0	0	0	0	0	0	0	0	508	0	0	0	0	168425	465875	140670	177555	91706	179258	105706	356913	270407	143820	45523	571961	110706	61942	160375	236339	283930	62719	70629	105217	93669	34809	377194	62093
1160	10.432	551.1842	140656	214956	177569	367307	284482	308678	245059	352145	360262	196106	25988	369572	195219	353206	365822	357673	279049	45469	304548	484561	250494	255357	398659	216262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0
1161	12.41	551.24646	191181	83342	1082997	1171315	470067	1077571	397501	1611107	655053	787956	1092651	917294	42068	1271639	1153617	526328	43259	980608	1643611	912625	911787	1332546	1195058	1000165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0
1162	11.763	553.18909	169162	176845	118472	212005	101610	291089	415282	232176	314360	423499	389010	271405	179279	198017	298261	335454	311836	200856	418319	174837	178623	423678	249738	285158	14456	12881	9585	4845	17324	4146	14812	11506	8546	17493	22890	7640	11822	24764	16820	7255	5464	6228	1757	0	11392	4010	7858	3547
1163	15.096	553.20416	1833	190	780	3068	351	3161	1344	2215	3285	3234	1301	1782	1733	2413	1257	3879	4259	3675	2538	2131	1918	1819	1139	1914	196559	71454	196644	76720	62148	133763	108750	95471	59986	108436	94498	46261	26515	60608	125694	63788	94802	76462	92782	103404	148348	118939	39359	132190
1164	16.549	554.23608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199365	103408	163007	131666	121411	118179	55940	85601	209402	163733	221478	32973	119351	92585	249501	508964	267314	96895	57316	83685	122353	26919	37961	63310
1165	12.682	554.34991	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	309	0	41454	59214	84948	62594	54886	62972	107592	71960	58148	56750	63412	84007	42864	81439	65684	83607	79979	33419	82548	56906	72179	90143	77728	58374
1166	13.259	555.24139	2881089	3433710	2985033	2889100	4214993	1944103	2838112	3496327	3027714	3667466	2457518	2616920	3894052	2743324	3112014	2174619	2616143	2774772	3300428	2874829	2184559	2750845	2086440	3877635	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	0	877	0	0	0	0
1167	13.129	556.27222	119230	64960	246033	195520	107543	59686	134021	115549	130114	76739	63323	128692	140428	63335	91807	63581	51365	262380	118535	212610	70561	113765	47668	89985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1168	22.209	556.43951	6309	4452	4453	3665	13512	3458	3534	4280	3503	3143	3713	5065	3441	3185	4147	4623	3394	4388	4541	4403	5093	4244	5138	5083	252662	116376	160014	145078	176759	156537	138070	257893	28793	178601	298868	99191	147331	209679	97312	206472	141640	170961	193399	151424	160078	155320	146271	177218
1169	1.43	557.1521	113864	160827	145909	93799	51009	75750	42842	109489	119278	131666	63651	133806	82677	57503	88311	62939	44355	78084	102181	90771	54148	166915	77791	108143	85348	49942	52706	63148	35962	48072	54820	51718	53686	41906	39745	107932	22844	22217	10886	23567	28125	43163	85957	163607	57153	63064	75637	73066
1170	13.463	557.2359	596424	576143	957904	796776	918959	559229	700621	799850	1073078	768275	522192	529333	705520	738632	897391	552104	633895	572660	597915	704640	431171	694109	345161	865328	8349	4123	7248	6009	4776	5877	4670	7476	5487	6240	5471	9828	1494	7585	10473	7828	6097	2753	11400	11055	5132	8933	5519	4732
1171	12.364	558.25165	553278	239721	335297	425022	336080	250248	202293	454988	229908	201329	177097	273525	374331	231166	307265	211199	281405	649984	276295	601202	288766	244243	169242	222818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593	0	0	0
1172	9.864	558.25165	83306	51130	333053	33570	59886	88238	50200	187572	44124	27343	95803	164166	33525	75959	47625	194214	339858	113083	100042	66992	46444	50438	58125	38381	92575	136888	429866	547474	187671	200114	292093	531252	430751	338418	252507	592093	389800	240594	394730	194204	230692	149369	164516	299672	282779	120282	333905	315480
1173	10.453	558.25177	358968	113804	439480	156335	142342	175491	163437	283697	116283	70962	228033	435203	128415	215324	105036	397258	671629	395190	261688	201011	108484	240269	122063	104602	323505	279479	872743	566744	285625	268712	490773	777415	788762	549571	744335	795830	458121	430419	484351	378725	544984	183719	326734	251715	304246	154063	327932	362101
1174	10.132	558.25201	14044	12883	35749	6931	12027	16916	7861	22426	12594	5008	18160	22043	9695	11520	11794	27408	55405	19019	17125	11055	10226	9272	13303	7496	117376	923111	3111820	2644901	1453792	486566	2291898	3334706	3225728	1143098	2464919	3195653	2079287	291630	1263456	1279275	2286226	849165	1122150	85556	834796	1259894	2301490	2272643
